key,ttr,gulpease,flesch_vacca,lexical_density
prompt__full__llama3.2-3b,84.78260869565217,47.26086956521739,34.63043478260869,58.69565217391305
prompt__full__llama3.2-3b,82.5,40.25,16.833333333333332,65.0
prompt__full__llama3.2-3b,31.17744610281924,59.09950248756219,48.01568245727881,56.053067993366504
prompt__full__llama3.2-3b,55.55555555555556,59.48888888888889,42.202339181286554,56.888888888888886
prompt__full__llama3.2-3b,78.4090909090909,51.5,41.411363636363625,60.22727272727273
prompt__full__llama3.2-3b,72.3076923076923,56.23076923076923,43.0,63.07692307692307
prompt__full__llama3.2-3b,90.19607843137256,47.627450980392155,28.411764705882348,60.78431372549019
prompt__full__llama3.2-3b,52.07756232686981,63.792243767313025,44.54562942443828,54.57063711911358
prompt__full__llama3.2-3b,56.54596100278552,54.20891364902507,35.657680063668934,55.98885793871866
prompt__full__llama3.2-3b,67.67241379310344,42.36206896551724,25.706896551724128,53.879310344827594
prompt__full__llama3.2-3b,100.0,100.5,71.0,60.0
prompt__full__llama3.2-3b,54.4891640866873,60.73374613003096,48.34044260979246,52.63157894736842
prompt__full__llama3.2-3b,51.461988304093566,70.75438596491227,51.41520467836256,49.707602339181285
prompt__full__llama3.2-3b,79.74683544303798,50.77215189873418,39.63037974683543,51.89873417721519
prompt__full__llama3.2-3b,100.0,62.913043478260875,61.67391304347825,52.17391304347826
prompt__full__llama3.2-3b,22.75449101796407,54.65868263473054,48.499101796407174,53.89221556886228
prompt__full__llama3.2-3b,68.32298136645963,60.86335403726708,43.46542443064182,54.037267080745345
prompt__full__llama3.2-3b,63.96396396396396,65.26126126126127,47.46314496314494,57.20720720720721
prompt__full__llama3.2-3b,65.80645161290323,49.25806451612903,36.91532258064515,56.12903225806451
prompt__full__llama3.2-3b,100.0,61.8125,47.052083333333336,56.25
prompt__full__llama3.2-3b,89.74358974358975,55.666666666666664,43.0,64.1025641025641
