key,ttr,gulpease,flesch_vacca,lexical_density
prompt__full__deepseek-r1-1.5b,70.37037037037037,64.92592592592592,63.388888888888886,36.11111111111111
prompt__full__deepseek-r1-1.5b,69.04761904761905,58.682539682539684,57.83910533910533,30.158730158730158
prompt__full__deepseek-r1-1.5b,55.05050505050505,50.81818181818182,39.80303030303028,61.61616161616161
prompt__full__deepseek-r1-1.5b,66.39344262295081,55.27049180327869,63.41393442622949,31.557377049180328
prompt__full__deepseek-r1-1.5b,85.18518518518519,67.51851851851852,50.14814814814815,62.96296296296296
prompt__full__deepseek-r1-1.5b,70.77922077922078,45.16883116883117,42.00577200577197,33.76623376623377
prompt__full__deepseek-r1-1.5b,82.85714285714286,55.42857142857143,46.214285714285694,55.714285714285715
prompt__full__deepseek-r1-1.5b,61.111111111111114,71.98611111111111,44.94883040935672,56.94444444444444
prompt__full__deepseek-r1-1.5b,60.40609137055838,49.609137055837564,23.103743654822324,58.37563451776649
prompt__full__deepseek-r1-1.5b,61.34453781512605,74.88235294117646,52.77254901960782,47.05882352941176
prompt__full__deepseek-r1-1.5b,82.0754716981132,61.35849056603774,53.48627787307031,35.84905660377358
prompt__full__deepseek-r1-1.5b,60.86956521739131,63.61352657004831,73.11250953470633,28.502415458937197
prompt__full__deepseek-r1-1.5b,66.66666666666666,67.76543209876543,64.59259259259258,46.913580246913575
prompt__full__deepseek-r1-1.5b,91.83673469387756,50.02040816326531,29.260204081632622,53.06122448979592
prompt__full__deepseek-r1-1.5b,53.58361774744027,55.62116040955632,39.86331870632209,51.877133105802045
prompt__full__deepseek-r1-1.5b,39.51890034364261,62.12714776632302,59.99731062303899,55.670103092783506
prompt__full__deepseek-r1-1.5b,69.6969696969697,65.36363636363636,61.76906426906427,25.97402597402597
prompt__full__deepseek-r1-1.5b,43.34203655352481,71.45430809399478,61.25781616121043,47.51958224543081
prompt__full__deepseek-r1-1.5b,60.10928961748634,50.14754098360656,37.341778440139095,53.00546448087432
prompt__full__deepseek-r1-1.5b,71.63461538461539,76.21153846153847,77.375,27.884615384615387
prompt__full__deepseek-r1-1.5b,62.295081967213115,55.557377049180324,42.032366540563245,53.00546448087432
